ts,src_ip,dst_ip,src_port,dst_port,proto,service,conn_state,duration,orig_pkts,resp_pkts,pkts_total,orig_bytes,resp_bytes,bytes_total,pkts_per_sec,bytes_per_sec,iat_mean,iat_std,syn_count,ack_count,rst_count,attack_type,label,risk_hint
2026-01-01T21:40:44,192.168.0.55,192.168.3.231,40101,443,TCP,https,S0,0.031768,8,1,9,890.59,286.02,1176.61,283.2945,37036.3169,0.173671,0.02343,5,0,1,PortScan,1,0.6863
2026-01-04T09:44:37,192.168.0.94,192.168.1.135,58639,22,TCP,ssh,SF,0.466703,22,4,26,4062.43,783.91,4846.33,55.7098,10384.1718,0.005166,0.0108,1,8,2,BruteForce,1,0.794
2026-01-07T07:52:21,192.168.4.181,192.168.4.123,28791,80,TCP,http,S0,0.425296,4,2,6,407.81,77.18,484.99,14.1078,1140.3496,0.052453,0.029567,6,2,3,PortScan,1,0.8585
2026-01-04T21:01:16,192.168.2.57,192.168.3.146,51337,110,TCP,pop3,S0,0.428485,7,1,8,830.17,148.23,978.4,18.6704,2283.396,0.052963,0.033387,6,0,1,PortScan,1,0.695
2026-01-06T15:31:58,192.168.3.142,192.168.2.161,23884,80,UDP,http,RSTO,7.639075,154,28,182,135515.46,26822.9,162338.37,23.8249,21251.0487,0.016082,0.006231,0,0,0,DoS,1,0.7643
2026-01-04T00:41:24,192.168.0.93,192.168.3.96,4122,22,TCP,ssh,REJ,2.054941,33,8,41,5820.63,1666.59,7487.21,19.9519,3643.5153,0.12612,0.0168,2,10,2,BruteForce,1,0.6701
2026-01-04T02:22:01,192.168.4.187,192.168.4.118,18695,80,TCP,http,S0,0.977038,6,0,6,267.34,19.71,287.05,6.141,293.7991,0.047357,0.032108,2,0,1,PortScan,1,0.8426
2026-01-05T01:27:34,192.168.4.57,192.168.1.99,46384,25,TCP,smtp,RSTO,4.155646,176,33,209,162940.78,13818.19,176758.98,50.293,42534.6489,0.059957,0.051041,15,15,0,DoS,1,0.8962
2026-01-06T03:04:30,192.168.0.217,192.168.0.29,11454,22,TCP,ssh,SF,0.623029,22,8,30,6790.19,2140.41,8930.6,48.1518,14334.1431,0.127065,0.047212,2,9,1,BruteForce,1,0.8303
2026-01-07T11:40:28,192.168.1.228,192.168.4.156,19814,80,TCP,http,REJ,0.288395,5,1,6,203.21,79.49,282.69,20.8047,980.2319,0.071562,0.03876,7,0,2,PortScan,1,0.6647
2026-01-07T07:49:48,192.168.1.177,192.168.1.237,23199,443,TCP,https,S0,0.072876,3,1,4,391.89,23.87,415.75,54.8871,5704.8664,0.063575,0.003025,6,0,0,PortScan,1,0.6497
2026-01-06T06:18:45,192.168.3.131,192.168.4.252,43316,443,TCP,https,RSTO,0.465476,5,0,5,349.91,135.57,485.48,10.7417,1042.9719,0.009696,0.03408,4,1,0,PortScan,1,0.7982
2026-01-04T23:28:36,192.168.2.117,192.168.0.187,19386,22,TCP,ssh,REJ,0.729038,27,12,39,7066.48,3047.37,10113.86,53.4951,13872.8608,0.018919,0.050326,4,7,2,BruteForce,1,0.8216
2026-01-03T18:07:15,192.168.3.157,192.168.3.181,56400,80,TCP,http,REJ,0.989381,5,1,6,158.66,60.14,218.8,6.0644,221.1463,0.152269,0.063554,3,1,2,PortScan,1,0.753
2026-01-04T13:25:47,192.168.4.154,192.168.0.6,11093,22,TCP,ssh,SF,0.648292,29,6,35,5086.45,3310.36,8396.81,53.988,12952.1907,0.00052,0.045805,2,6,2,BruteForce,1,0.6022
2026-01-05T14:32:22,192.168.3.242,192.168.0.53,16419,22,TCP,ssh,SF,0.34071,29,11,40,6448.54,3987.6,10436.14,117.4015,30630.4841,0.024475,0.002687,1,4,2,BruteForce,1,0.8287
2026-01-03T09:05:06,192.168.4.56,192.168.0.7,32276,3389,TCP,rdp,S0,0.74957,9,2,11,756.46,180.71,937.17,14.6751,1250.2807,0.135343,0.028334,7,0,2,PortScan,1,0.6638
2026-01-06T10:49:52,192.168.1.117,192.168.3.54,49094,22,TCP,ssh,SF,0.546266,23,9,32,5521.77,3622.36,9144.13,58.5794,16739.3021,0.066011,0.00488,2,5,2,BruteForce,1,0.6182
2026-01-04T13:59:38,192.168.1.36,192.168.0.42,65347,80,TCP,http,S0,0.037422,8,0,8,804.3,170.28,974.57,213.774,26042.2979,0.033819,0.037908,3,2,0,PortScan,1,0.8531
2026-01-05T21:03:16,192.168.4.223,192.168.4.93,1447,53,UDP,dns,SF,3.305637,174,34,208,232075.3,51822.36,283897.66,62.9228,85882.8764,0.015491,0.000125,0,0,0,DoS,1,0.7909
2026-01-01T08:40:32,192.168.2.4,192.168.4.92,47395,8080,UDP,http-alt,S0,1.960336,151,26,177,164435.84,34468.26,198904.1,90.2906,101464.2349,0.038003,0.038984,0,0,0,DoS,1,0.7516
2026-01-06T06:00:06,192.168.4.147,192.168.4.251,41992,22,TCP,ssh,RSTO,0.792242,23,7,30,2377.65,1405.29,3782.94,37.8672,4774.9754,0.002154,0.03039,1,6,2,BruteForce,1,0.785
2026-01-07T21:22:34,192.168.3.165,192.168.0.126,14796,8080,TCP,http-alt,RSTO,0.132111,7,1,8,290.16,20.2,310.36,60.5547,2349.2501,0.303801,0.055036,3,0,3,PortScan,1,0.7227
2026-01-06T13:34:46,192.168.3.48,192.168.0.207,30293,143,TCP,imap,S0,0.846839,133,31,164,121475.46,24492.3,145967.76,193.6612,172367.661,0.012893,0.039507,8,11,0,DoS,1,0.9926
2026-01-07T21:13:54,192.168.1.87,192.168.0.230,49641,123,TCP,ntp,S0,0.294273,7,1,8,351.04,46.09,397.13,27.1856,1349.5172,0.001993,0.07816,2,2,0,PortScan,1,0.8696
2026-01-04T16:18:55,192.168.2.13,192.168.4.213,44276,443,TCP,https,REJ,0.305133,6,2,8,757.03,87.24,844.27,26.218,2766.8741,0.0437,0.02181,8,0,3,PortScan,1,0.6392
2026-01-06T05:39:54,192.168.4.196,192.168.3.110,49838,80,UDP,http,S0,0.948048,153,27,180,132404.7,26146.12,158550.82,189.8635,167238.9691,0.012772,0.041891,0,0,1,DoS,1,0.8324
2026-01-03T18:59:52,192.168.0.113,192.168.3.97,43240,21,TCP,ftp,S0,0.590556,6,2,8,584.9,230.61,815.5,13.5465,1380.9034,0.003942,0.00157,6,1,5,PortScan,1,0.8355
2026-01-02T01:32:18,192.168.3.246,192.168.4.83,44877,80,TCP,http,S0,5.99994,157,27,184,132539.45,17147.09,149686.54,30.667,24948.0039,0.052209,0.03732,6,8,1,DoS,1,0.9874
2026-01-07T10:47:00,192.168.3.198,192.168.2.97,2678,80,TCP,http,S0,1.135791,149,30,179,164515.76,31778.6,196294.36,157.5993,172825.9834,0.033693,0.071212,12,12,0,DoS,1,0.8147
2026-01-05T15:33:46,192.168.1.45,192.168.2.69,10525,123,TCP,ntp,S0,0.670059,8,0,8,618.71,76.53,695.24,11.9392,1037.5787,0.099086,0.031698,3,1,3,PortScan,1,0.7267
2026-01-01T05:14:58,192.168.4.193,192.168.2.38,60573,25,UDP,smtp,S0,5.436931,144,26,170,170393.5,39752.45,210145.95,31.2676,38651.5654,0.068281,0.044706,0,0,3,DoS,1,0.8305
2026-01-06T22:46:14,192.168.4.96,192.168.4.210,34540,25,TCP,smtp,SF,2.863688,132,14,146,157638.97,34825.14,192464.11,50.9832,67208.4561,0.11263,0.003443,14,10,0,DoS,1,0.9147
2026-01-07T01:37:44,192.168.0.53,192.168.3.80,4367,123,TCP,ntp,S0,0.157256,5,2,7,345.94,136.24,482.18,44.5131,3066.1864,0.247383,0.015692,5,1,2,PortScan,1,0.8759
2026-01-06T04:00:13,192.168.1.107,192.168.1.232,3125,443,TCP,https,S0,0.803991,5,0,5,386.2,79.26,465.46,6.219,578.9329,0.007104,0.031156,3,1,0,PortScan,1,0.7885
2026-01-05T15:45:53,192.168.1.238,192.168.1.17,1565,21,UDP,ftp,SF,3.049065,148,33,181,116080.77,27603.36,143684.14,59.3624,47123.9807,0.093793,0.063025,0,0,0,DoS,1,0.7549
2026-01-06T02:36:59,192.168.3.242,192.168.1.207,3698,443,TCP,https,SF,8.253122,155,32,187,75607.78,7165.52,82773.29,22.6581,10029.3293,0.339247,0.076377,16,12,1,DoS,1,0.8896
2026-01-04T20:31:44,192.168.1.7,192.168.4.123,10801,123,TCP,ntp,S0,0.049304,8,1,9,769.25,129.01,898.27,182.5373,18218.6419,0.079258,0.028904,5,1,0,PortScan,1,0.6834
2026-01-01T05:09:00,192.168.1.117,192.168.3.76,25708,80,TCP,http,S0,0.468899,4,0,4,534.02,39.2,573.23,8.5306,1222.4942,0.008205,0.085631,6,1,4,PortScan,1,0.6132
2026-01-02T13:03:50,192.168.0.160,192.168.3.179,31706,80,TCP,http,S0,0.247895,6,0,6,289.99,122.29,412.28,24.2037,1663.1199,0.009219,0.066071,3,3,2,PortScan,1,0.6215
2026-01-06T09:46:38,192.168.2.208,192.168.2.46,62072,443,TCP,https,SF,1.552987,157,31,188,96797.2,18293.22,115090.42,121.057,74109.0426,0.027904,0.032731,8,11,0,DoS,1,0.818
2026-01-07T04:17:36,192.168.2.76,192.168.2.19,51413,22,UDP,ssh,SF,11.514395,152,25,177,168726.72,13311.32,182038.04,15.3721,15809.6037,0.01795,0.026787,0,0,0,DoS,1,0.842
2026-01-01T10:10:37,192.168.0.154,192.168.0.32,36328,80,TCP,http,S0,0.977267,163,39,202,124309.19,11096.38,135405.57,206.6986,138555.1835,0.000113,0.002441,11,14,0,DoS,1,0.9381
2026-01-07T01:51:17,192.168.3.223,192.168.2.242,49955,443,TCP,https,REJ,0.188898,3,0,3,266.89,14.52,281.41,15.8815,1489.741,0.004369,0.016918,8,1,2,PortScan,1,0.6035
2026-01-01T05:57:48,192.168.0.94,192.168.1.2,55966,80,TCP,http,REJ,0.264925,4,3,7,419.69,39.58,459.27,26.4224,1733.5682,0.054278,0.035976,7,0,3,PortScan,1,0.7945
2026-01-06T15:51:42,192.168.3.50,192.168.4.24,57622,53,TCP,dns,RSTO,0.72221,2,1,3,215.99,39.59,255.58,4.1539,353.8831,0.00316,0.064326,6,3,1,PortScan,1,0.8981
2026-01-07T20:48:46,192.168.2.112,192.168.4.45,22512,80,TCP,http,S0,8.332289,160,29,189,121884.25,17619.06,139503.3,22.6828,16742.4927,0.00333,0.066814,15,14,0,DoS,1,0.8507
2026-01-06T06:46:11,192.168.0.13,192.168.3.158,23041,161,TCP,snmp,RSTO,0.18209,4,1,5,424.89,84.05,508.94,27.4587,2794.9811,0.019517,0.058156,3,2,2,PortScan,1,0.657
2026-01-05T06:02:41,192.168.0.211,192.168.2.147,12974,22,TCP,ssh,REJ,0.087885,20,4,24,6735.84,3773.71,10509.55,273.0799,119581.1045,0.029559,0.015976,7,7,1,BruteForce,1,0.5509
2026-01-03T18:19:51,192.168.0.9,192.168.3.33,58331,22,TCP,ssh,SF,0.289348,28,7,35,7204.21,4001.42,11205.63,120.9614,38727.097,0.020353,0.019698,3,9,0,BruteForce,1,0.808
2026-01-06T21:44:32,192.168.0.55,192.168.4.52,38374,53,UDP,dns,RSTO,0.702358,147,24,171,121123.93,18466.67,139590.6,243.4653,198745.4104,0.028081,0.001805,0,0,0,DoS,1,0.9997
2026-01-06T14:22:59,192.168.1.213,192.168.1.230,54254,8080,TCP,http-alt,S0,0.109974,4,2,6,552.66,133.98,686.65,54.5581,6243.6784,0.017165,0.042002,7,2,2,PortScan,1,0.7968
2026-01-02T06:48:08,192.168.2.73,192.168.2.232,14143,8080,TCP,http-alt,S0,0.067041,10,1,11,641.74,214.17,855.91,164.0767,12766.8256,0.184167,0.010353,4,2,2,PortScan,1,0.82
2026-01-03T09:35:31,192.168.3.9,192.168.3.159,22555,443,TCP,https,REJ,0.078955,5,0,5,499.59,43.23,542.82,63.3263,6874.9719,0.021943,0.022407,8,2,1,PortScan,1,0.7257
2026-01-05T00:45:20,192.168.4.176,192.168.4.187,12639,22,TCP,ssh,REJ,1.049182,25,10,35,8133.72,1712.67,9846.4,33.3593,9384.825,0.040832,0.034181,1,7,0,BruteForce,1,0.5588
2026-01-07T19:31:19,192.168.1.12,192.168.3.76,60856,21,TCP,ftp,S0,0.039885,7,1,8,312.52,85.57,398.08,200.5702,9980.487,0.037877,0.028027,5,0,1,PortScan,1,0.667
2026-01-02T20:51:44,192.168.3.204,192.168.4.195,27657,443,TCP,https,S0,3.843674,143,22,165,131655.74,28917.82,160573.56,42.9277,41776.0542,0.017541,0.030508,16,10,0,DoS,1,0.8418
2026-01-03T23:15:55,192.168.0.52,192.168.1.47,6237,8080,TCP,http-alt,REJ,0.28538,9,1,10,679.2,111.74,790.94,35.0408,2771.5273,0.049903,0.007617,2,0,2,PortScan,1,0.6416
2026-01-06T13:03:37,192.168.3.212,192.168.1.57,37112,123,UDP,ntp,S0,20.544341,125,28,153,151034.97,8576.31,159611.29,7.4473,7769.1115,0.035902,0.029441,0,0,2,DoS,1,0.8381
2026-01-05T22:55:27,192.168.4.170,192.168.3.186,2507,443,TCP,https,S0,0.354019,6,1,7,683.92,89.29,773.21,19.7729,2184.0794,0.061458,0.050092,2,0,1,PortScan,1,0.7248
2026-01-06T13:02:59,192.168.1.63,192.168.2.47,9168,143,TCP,imap,RSTO,0.386308,3,0,3,279.13,40.04,319.17,7.7658,826.2054,0.049107,0.037913,5,3,3,PortScan,1,0.7109
2026-01-03T13:10:59,192.168.0.88,192.168.4.227,35808,443,TCP,https,S0,0.242083,9,0,9,525.69,143.47,669.16,37.1772,2764.1693,0.142482,0.039071,3,1,0,PortScan,1,0.6613
2026-01-07T02:06:26,192.168.1.150,192.168.2.186,15719,22,TCP,ssh,SF,0.828575,24,6,30,7983.31,3487.34,11470.66,36.2067,13843.8232,0.0145,0.058882,2,6,1,BruteForce,1,0.8316
2026-01-01T04:34:16,192.168.0.213,192.168.3.244,27562,80,UDP,http,RSTO,6.601088,131,35,166,158251.92,19689.11,177941.03,25.1474,26956.3145,0.006256,0.040671,0,0,0,DoS,1,0.7695
2026-01-02T00:55:28,192.168.3.16,192.168.3.192,19422,22,TCP,ssh,REJ,1.435239,26,13,39,4477.22,2345.51,6822.73,27.1732,4753.7206,0.030171,0.021899,5,8,0,BruteForce,1,0.6393
2026-01-04T07:33:41,192.168.0.229,192.168.0.156,36920,80,TCP,http,S0,0.354545,5,0,5,450.48,27.37,477.85,14.1026,1347.7868,0.013325,0.064729,5,2,0,PortScan,1,0.7022
2026-01-05T18:49:15,192.168.4.79,192.168.1.32,2647,22,TCP,ssh,REJ,0.532123,23,7,30,6312.67,3693.05,10005.73,56.3779,18803.3821,0.040139,0.027734,2,10,1,BruteForce,1,0.6898
2026-01-01T06:45:52,192.168.4.61,192.168.0.176,24347,22,TCP,ssh,REJ,0.689249,29,3,32,8030.92,4032.71,12063.63,46.4272,17502.5356,0.021261,0.039242,3,7,0,BruteForce,1,0.813
2026-01-04T12:29:05,192.168.3.244,192.168.2.203,51945,22,TCP,ssh,SF,1.814755,147,33,180,219615.38,22369.76,241985.14,99.1869,133343.1003,0.020149,0.034459,16,8,2,DoS,1,0.8311
2026-01-07T09:56:01,192.168.4.161,192.168.4.201,37369,22,TCP,ssh,RSTO,0.180696,25,8,33,4004.49,1633.4,5637.89,182.6264,31200.8013,0.004047,0.02996,2,6,1,BruteForce,1,0.5705
2026-01-07T14:35:15,192.168.4.33,192.168.1.148,52881,110,TCP,pop3,REJ,0.563903,7,4,11,717.97,205.55,923.51,19.5069,1637.717,0.023764,0.022954,1,0,3,PortScan,1,0.6882
2026-01-03T02:21:14,192.168.3.244,192.168.0.102,6010,80,TCP,http,REJ,0.165108,8,0,8,851.47,121.25,972.72,48.4527,5891.3518,0.057553,0.025822,5,1,1,PortScan,1,0.6771
2026-01-06T11:55:33,192.168.2.57,192.168.0.10,47523,80,TCP,http,RSTO,0.233288,7,2,9,595.38,115.28,710.66,38.5788,3046.2705,0.103621,0.043495,3,0,0,PortScan,1,0.8142
2026-01-02T07:45:13,192.168.0.176,192.168.1.72,30341,25,TCP,smtp,RSTO,0.271855,8,0,8,628.35,208.65,837.0,29.4273,3078.8373,0.046889,0.002305,4,1,2,PortScan,1,0.8229
2026-01-06T08:11:49,192.168.4.100,192.168.0.190,36608,25,TCP,smtp,REJ,0.346068,11,4,15,962.92,357.69,1320.62,43.344,3816.0518,0.0773,0.022829,6,1,0,PortScan,1,0.7834
2026-01-04T09:34:41,192.168.3.112,192.168.3.2,11550,443,TCP,https,S0,0.507711,6,0,6,527.7,188.44,716.14,11.8177,1410.5157,0.018877,0.013492,4,2,0,PortScan,1,0.6874
2026-01-05T03:31:56,192.168.3.42,192.168.1.244,4920,110,TCP,pop3,SF,5.526699,151,31,182,138337.67,22820.92,161158.59,32.931,29160.0028,0.025848,0.044708,9,8,1,DoS,1,0.8609
2026-01-02T21:31:15,192.168.2.41,192.168.0.106,29350,143,TCP,imap,S0,0.977096,8,0,8,835.75,71.79,907.54,8.1875,928.8164,0.021566,0.004072,3,1,4,PortScan,1,0.8459
2026-01-07T22:32:57,192.168.3.78,192.168.4.93,7223,143,TCP,imap,REJ,0.032929,6,2,8,763.47,86.49,849.96,242.9428,25811.4753,0.072409,0.005401,7,0,0,PortScan,1,0.8038
2026-01-03T11:50:10,192.168.0.188,192.168.1.56,23868,443,TCP,https,RSTO,2.055433,146,31,177,87492.21,20254.15,107746.36,86.1132,52420.2361,0.057055,0.033151,12,19,0,DoS,1,0.8175
2026-01-01T11:10:41,192.168.0.117,192.168.2.12,50834,53,TCP,dns,S0,0.182029,10,1,11,409.76,46.48,456.25,60.4296,2506.4374,0.149693,0.005451,4,1,2,PortScan,1,0.8732
2026-01-03T07:36:12,192.168.2.216,192.168.4.63,51548,123,TCP,ntp,S0,1.664307,5,2,7,233.77,37.12,270.89,4.206,162.7619,0.015282,0.025325,7,1,0,PortScan,1,0.7994
2026-01-02T13:41:41,192.168.2.208,192.168.2.136,2896,443,UDP,https,SF,1.867504,182,37,219,222466.82,38835.05,261301.87,117.2688,139920.3243,0.00893,0.019975,0,0,1,DoS,1,0.8207
2026-01-04T05:25:32,192.168.0.211,192.168.3.184,27819,123,TCP,ntp,S0,0.470768,6,0,6,356.25,30.7,386.94,12.7451,821.9333,0.051001,0.020327,3,1,0,PortScan,1,0.7363
2026-01-07T03:20:49,192.168.1.229,192.168.0.28,29969,443,TCP,https,S0,2.313475,154,46,200,136191.32,29706.12,165897.44,86.45,71709.1571,0.014032,0.060662,17,15,0,DoS,1,0.806
2026-01-06T16:36:22,192.168.2.97,192.168.4.24,54999,53,TCP,dns,S0,8.181048,143,34,177,215450.54,45679.91,261130.45,21.6354,31918.9429,0.041126,0.028788,18,10,0,DoS,1,0.8221
2026-01-05T19:59:23,192.168.1.102,192.168.1.52,41018,3306,TCP,mysql,RSTO,1.260618,152,29,181,101080.52,9793.26,110873.77,143.5803,87951.8798,0.217964,0.0169,9,6,0,DoS,1,0.9038
2026-01-02T20:06:17,192.168.0.28,192.168.4.66,55355,22,TCP,ssh,REJ,0.12446,27,7,34,4585.93,934.54,5520.47,273.1785,44355.1475,0.011863,0.031471,4,7,0,BruteForce,1,0.8176
2026-01-07T00:29:16,192.168.4.78,192.168.4.23,49939,3389,UDP,rdp,SF,15.01824,127,19,146,113069.5,25050.35,138119.85,9.7215,9196.8058,0.03655,0.031595,0,0,0,DoS,1,0.7541
2026-01-04T18:48:05,192.168.4.165,192.168.4.136,29001,22,TCP,ssh,RSTO,2.504207,26,5,31,8182.19,1736.11,9918.3,12.3792,3960.6532,0.026302,0.078021,5,7,4,BruteForce,1,0.6312
2026-01-01T03:20:18,192.168.0.227,192.168.2.2,38856,22,TCP,ssh,REJ,1.317838,20,11,31,3307.81,1037.2,4345.01,23.5234,3297.0703,0.021185,0.050583,3,11,4,BruteForce,1,0.6571
2026-01-04T05:07:54,192.168.1.161,192.168.3.4,22315,22,TCP,ssh,S0,0.28071,7,0,7,636.73,177.03,813.76,24.9367,2898.935,0.014633,0.019265,7,0,0,PortScan,1,0.735
2026-01-02T09:43:04,192.168.1.184,192.168.1.16,32378,53,TCP,dns,S0,0.05933,6,0,6,458.74,104.4,563.14,101.1279,9491.4932,0.02423,0.020302,6,0,3,PortScan,1,0.7569
2026-01-03T08:39:11,192.168.3.138,192.168.0.86,20971,123,TCP,ntp,S0,1.050197,5,0,5,303.09,85.25,388.34,4.761,369.7796,0.023723,0.036898,6,0,4,PortScan,1,0.6472
2026-01-06T08:20:38,192.168.1.86,192.168.4.188,65424,443,TCP,https,REJ,0.2804,4,3,7,206.93,76.53,283.46,24.9643,1010.9178,0.106127,0.03851,2,2,2,PortScan,1,0.8413
2026-01-04T16:28:51,192.168.4.141,192.168.0.244,46172,443,UDP,https,SF,6.27657,173,28,201,132796.68,15296.73,148093.41,32.0239,23594.6367,0.008599,0.039168,0,0,1,DoS,1,0.84
2026-01-06T17:32:29,192.168.0.16,192.168.1.201,7011,443,TCP,https,RSTO,2.15115,140,28,168,126675.38,8628.3,135303.68,78.0977,62898.2635,0.014527,0.046072,15,12,0,DoS,1,0.9328
2026-01-06T23:47:54,192.168.1.97,192.168.4.52,39883,22,TCP,ssh,S0,0.453249,4,1,5,270.69,105.01,375.69,11.0314,828.8907,0.045224,0.011344,9,2,0,PortScan,1,0.7222
2026-01-06T11:13:37,192.168.0.165,192.168.1.239,18054,22,TCP,ssh,REJ,0.584647,24,10,34,5803.99,2983.51,8787.49,58.1546,15030.3941,0.031054,0.020217,2,9,0,BruteForce,1,0.6151
2026-01-07T09:38:53,192.168.1.239,192.168.2.206,22448,22,TCP,ssh,S0,0.374141,5,1,6,755.35,186.46,941.82,16.0367,2517.2727,0.036811,0.045592,5,1,1,PortScan,1,0.7279
2026-01-01T02:33:44,192.168.0.179,192.168.0.83,22559,443,TCP,https,REJ,0.064941,6,0,6,162.42,66.38,228.8,92.3908,3523.1758,0.032509,0.056891,8,1,0,PortScan,1,0.7404
2026-01-03T16:39:16,192.168.0.222,192.168.4.150,29460,22,TCP,ssh,RSTO,0.673979,28,4,32,3748.54,802.41,4550.96,47.4792,6752.36,0.061789,0.015628,3,6,0,BruteForce,1,0.7743
2026-01-07T07:51:56,192.168.4.32,192.168.0.82,23647,8080,TCP,http-alt,RSTO,5.521486,157,32,189,207204.4,26543.89,233748.29,34.2299,42334.3005,0.051147,0.025671,9,10,0,DoS,1,0.8878
2026-01-04T08:27:12,192.168.4.93,192.168.4.193,8514,22,TCP,ssh,RSTO,0.690904,27,6,33,5327.8,2483.38,7811.17,47.7635,11305.7216,0.035997,0.035287,2,5,0,BruteForce,1,0.5652
2026-01-01T03:46:29,192.168.3.118,192.168.1.90,53246,80,TCP,http,S0,0.228325,5,1,6,397.51,40.16,437.68,26.2783,1916.9054,0.047845,0.021303,5,0,4,PortScan,1,0.8786
2026-01-07T23:10:59,192.168.3.66,192.168.1.48,25464,8080,TCP,http-alt,S0,0.411544,6,1,7,258.29,39.44,297.73,17.0091,723.4445,0.075489,0.015304,5,0,5,PortScan,1,0.725
2026-01-04T21:18:04,192.168.2.66,192.168.4.114,18876,22,TCP,ssh,SF,0.80741,32,6,38,7773.57,2768.73,10542.31,47.064,13056.9217,0.011836,0.028357,3,9,1,BruteForce,1,0.7655
2026-01-06T17:58:56,192.168.0.95,192.168.3.32,5438,3389,TCP,rdp,S0,0.49583,6,0,6,241.43,84.19,325.63,12.1009,656.729,0.107453,0.015969,6,0,0,PortScan,1,0.7023
2026-01-04T23:22:37,192.168.1.217,192.168.2.94,24735,443,TCP,https,REJ,0.010081,11,1,12,610.78,189.11,799.89,1190.2471,79338.6366,0.072287,0.017798,8,2,2,PortScan,1,0.7133
2026-01-06T23:22:32,192.168.2.139,192.168.0.172,58836,22,TCP,ssh,SF,0.709837,28,6,34,7443.76,1427.01,8870.77,47.8983,12496.8976,0.036834,0.048566,3,12,1,BruteForce,1,0.8373
2026-01-03T04:14:09,192.168.3.32,192.168.0.42,6197,22,TCP,ssh,REJ,0.421446,28,10,38,8472.42,2060.53,10532.95,90.1655,24992.3401,0.038728,0.004951,3,3,2,BruteForce,1,0.6926
2026-01-07T19:36:21,192.168.2.145,192.168.3.146,63841,22,TCP,ssh,RSTO,0.024889,7,0,7,484.14,37.48,521.62,281.2374,20956.9561,0.010132,0.025204,7,4,2,PortScan,1,0.8534
2026-01-02T18:46:59,192.168.1.136,192.168.0.225,7692,25,TCP,smtp,S0,1.022098,126,30,156,111864.62,13633.15,125497.78,152.627,122784.3121,0.08875,0.039351,9,14,1,DoS,1,0.986
2026-01-04T18:26:31,192.168.4.122,192.168.2.127,30656,80,TCP,http,REJ,0.156707,4,2,6,829.09,57.31,886.4,38.2879,5656.3694,0.155317,0.026735,4,1,1,PortScan,1,0.6967
2026-01-05T19:15:04,192.168.2.136,192.168.2.80,1112,53,TCP,dns,RSTO,0.683319,9,1,10,639.97,81.16,721.14,14.6344,1055.3445,0.030672,0.028596,8,2,1,PortScan,1,0.6562
2026-01-02T07:43:13,192.168.3.156,192.168.2.224,62481,443,TCP,https,S0,1.346812,159,34,193,146756.96,19129.73,165886.69,143.3012,123169.7682,0.173209,0.016562,11,12,0,DoS,1,0.853
2026-01-02T12:26:42,192.168.4.47,192.168.4.225,33057,22,TCP,ssh,SF,0.756533,23,5,28,3912.87,1023.67,4936.55,37.0109,6525.2166,0.029639,0.021441,4,9,2,BruteForce,1,0.6039
2026-01-05T05:53:32,192.168.3.101,192.168.3.87,56725,443,TCP,https,S0,0.055595,6,2,8,923.34,173.66,1097.01,143.8943,19731.6527,0.024249,0.014633,6,3,0,PortScan,1,0.7232
2026-01-02T12:33:52,192.168.2.115,192.168.1.128,26039,22,TCP,ssh,SF,0.484991,31,4,35,1915.37,1114.62,3029.99,72.1661,6247.5033,0.050949,0.036476,2,8,0,BruteForce,1,0.6514
2026-01-05T05:00:39,192.168.3.203,192.168.3.156,41617,443,TCP,https,S0,0.925343,4,1,5,444.54,126.62,571.16,5.4034,617.2456,0.036488,0.028175,6,1,0,PortScan,1,0.6563
2026-01-06T16:39:40,192.168.3.128,192.168.1.76,29077,80,TCP,http,S0,0.798039,9,3,12,573.14,43.69,616.84,15.0368,772.9426,0.058299,0.002659,6,0,2,PortScan,1,0.6677
2026-01-06T11:19:01,192.168.4.177,192.168.3.39,27148,53,UDP,dns,S0,0.721682,154,34,188,123344.1,20824.36,144168.46,260.5021,199766.9809,0.01294,0.035097,0,0,0,DoS,1,0.9456
2026-01-02T01:59:44,192.168.2.111,192.168.3.7,12029,443,TCP,https,S0,4.281577,161,32,193,184214.28,13135.36,197349.64,45.0768,46092.7302,0.057651,0.006419,10,10,0,DoS,1,0.7809
2026-01-01T22:33:16,192.168.4.74,192.168.4.119,27711,22,TCP,ssh,REJ,0.579965,24,7,31,5367.53,2577.47,7945.0,53.4514,13699.0778,0.038788,0.022457,3,3,0,BruteForce,1,0.6355
2026-01-01T20:07:15,192.168.4.43,192.168.1.194,38103,80,TCP,http,S0,0.177563,7,0,7,509.79,197.49,707.28,39.4224,3983.2618,0.026347,0.028804,5,2,0,PortScan,1,0.8014
2026-01-01T06:41:54,192.168.0.70,192.168.2.173,40465,443,UDP,https,SF,2.143186,158,27,185,151526.75,31924.07,183450.83,86.3201,85597.2174,0.017866,0.025934,0,0,1,DoS,1,0.9113
2026-01-01T18:09:44,192.168.1.58,192.168.1.112,5114,80,TCP,http,S0,0.037396,4,2,6,225.86,72.95,298.81,160.44,7990.2737,0.160707,0.049456,2,2,0,PortScan,1,0.8481
2026-01-03T15:42:03,192.168.4.96,192.168.2.115,2112,80,TCP,http,REJ,0.356911,7,1,8,519.58,221.44,741.01,22.4145,2076.1735,0.012148,0.035063,4,0,2,PortScan,1,0.6658
